"region","population","sex","age","education","income","statusquo","vote","logpop","loginc"
"S",250000,"F",31,"S",75000,0.18242,"U",12.4292161968444,11.2252433925184
"S",250000,"M",45,"S",75000,1.01395,"Y",12.4292161968444,11.2252433925184
"S",250000,"F",38,"S",35000,-1.29617,"N",12.4292161968444,10.4631033404715
"S",250000,"M",56,"S",35000,-0.93647,"U",12.4292161968444,10.4631033404715
"S",250000,"M",48,"P",35000,0.11316,"Y",12.4292161968444,10.4631033404715
"S",250000,"F",29,"PS",200000,-1.29617,"N",12.4292161968444,12.2060726455302
"S",250000,"F",49,"S",125000,0.06119,"Y",12.4292161968444,11.7360690162844
"S",250000,"M",18,"S",75000,-1.22285,"N",12.4292161968444,11.2252433925184
"S",250000,"F",32,"PS",75000,1.01661,"Y",12.4292161968444,11.2252433925184
"S",250000,"F",57,"S",35000,0.27836,"U",12.4292161968444,10.4631033404715
"S",250000,"F",39,"P",7500,-0.55281,"N",12.4292161968444,8.9226582995244
"S",250000,"M",25,"S",15000,-0.48886,"U",12.4292161968444,9.61580548008435
"S",250000,"M",65,"PS",35000,-1.23032,"N",12.4292161968444,10.4631033404715
"S",250000,"F",52,"P",15000,-0.87337,"N",12.4292161968444,9.61580548008435
"S",250000,"M",64,"P",7500,-1.12468,"N",12.4292161968444,8.9226582995244
"S",250000,"F",38,"S",2500,0.47106,"U",12.4292161968444,7.82404601085629
"S",250000,"F",35,"P",35000,0.65343,"U",12.4292161968444,10.4631033404715
"S",250000,"M",20,"P",15000,-0.68757,"N",12.4292161968444,9.61580548008435
"S",250000,"F",40,"P",7500,-0.03691,"Y",12.4292161968444,8.9226582995244
"S",250000,"F",21,"S",7500,1.1925,"A",12.4292161968444,8.9226582995244
"S",250000,"M",68,"S",35000,-1.04094,"N",12.4292161968444,10.4631033404715
"S",250000,"M",31,"P",15000,1.36267,"Y",12.4292161968444,9.61580548008435
"S",250000,"M",23,"S",125000,-1.06402,"N",12.4292161968444,11.7360690162844
"S",250000,"F",45,"P",35000,1.69876,NA,12.4292161968444,10.4631033404715
"S",250000,"F",18,"S",35000,-1.16969,"U",12.4292161968444,10.4631033404715
"S",250000,"F",31,"S",7500,0.59524,"U",12.4292161968444,8.9226582995244
"S",250000,"M",22,"S",35000,-0.96697,"N",12.4292161968444,10.4631033404715
"S",250000,"M",37,"S",35000,1.36617,"A",12.4292161968444,10.4631033404715
"S",15000,"F",59,"P",75000,1.325,"Y",9.61580548008435,11.2252433925184
"S",15000,"F",23,"S",35000,1.51515,"Y",9.61580548008435,10.4631033404715
"S",15000,"M",38,"P",15000,0.23917,"U",9.61580548008435,9.61580548008435
"S",15000,"M",21,"S",NA,-0.33534,"A",9.61580548008435,NA
"S",15000,"M",31,"S",35000,0.50833,NA,9.61580548008435,10.4631033404715
"S",15000,"F",41,"P",7500,-0.72318,"N",9.61580548008435,8.9226582995244
"S",15000,"M",43,"P",15000,0.59896,"Y",9.61580548008435,9.61580548008435
"S",15000,"M",23,"PS",7500,1.5877,"Y",9.61580548008435,8.9226582995244
"S",15000,"F",35,"P",15000,1.5877,"Y",9.61580548008435,9.61580548008435
"S",15000,"M",60,"P",7500,0.57763,"N",9.61580548008435,8.9226582995244
"S",15000,"F",36,"S",2500,0.19238,"U",9.61580548008435,7.82404601085629
"S",15000,"M",43,"S",15000,-0.43921,"U",9.61580548008435,9.61580548008435
"S",15000,"F",35,"PS",35000,1.5877,"Y",9.61580548008435,10.4631033404715
"S",15000,"M",22,"P",7500,0.67327,"N",9.61580548008435,8.9226582995244
"S",15000,"F",27,"PS",35000,NA,NA,9.61580548008435,10.4631033404715
"S",15000,"M",25,"P",15000,-0.97709,"N",9.61580548008435,9.61580548008435
"S",15000,"M",66,"P",15000,1.57366,"Y",9.61580548008435,9.61580548008435
"S",15000,"F",33,"P",15000,1.40952,"Y",9.61580548008435,9.61580548008435
"S",15000,"M",59,"P",7500,1.5877,"Y",9.61580548008435,8.9226582995244
"S",15000,"F",67,"P",7500,0.51637,"N",9.61580548008435,8.9226582995244
"S",15000,"M",21,"P",15000,-1.00723,"N",9.61580548008435,9.61580548008435
"S",15000,"M",54,"P",15000,0.20137,"Y",9.61580548008435,9.61580548008435
"S",15000,"F",35,"S",35000,0.16992,"A",9.61580548008435,10.4631033404715
"N",15000,"M",21,"PS",35000,1.29424,"Y",9.61580548008435,10.4631033404715
"S",15000,"M",55,"S",35000,-1.29617,"N",9.61580548008435,10.4631033404715
"S",15000,"M",23,"S",2500,0.43877,NA,9.61580548008435,7.82404601085629
"S",15000,"M",66,"P",15000,-1.29617,"N",9.61580548008435,9.61580548008435
"S",15000,"F",49,"P",2500,-1.1292,NA,9.61580548008435,7.82404601085629
"S",15000,"M",68,"P",7500,0.97936,"Y",9.61580548008435,8.9226582995244
"S",15000,"F",20,"P",2500,0.09844,"Y",9.61580548008435,7.82404601085629
"S",15000,"F",31,"S",35000,0.65654,"U",9.61580548008435,10.4631033404715
"S",15000,"M",23,"S",35000,-1.11878,"N",9.61580548008435,10.4631033404715
"S",15000,"M",27,"S",7500,0.57369,"Y",9.61580548008435,8.9226582995244
"S",15000,"M",60,"S",7500,0.31993,"U",9.61580548008435,8.9226582995244
"S",15000,"F",43,"P",7500,1.06426,"Y",9.61580548008435,8.9226582995244
"S",15000,"M",34,"P",15000,1.5877,"U",9.61580548008435,9.61580548008435
"S",15000,"M",43,"P",35000,-0.54177,"N",9.61580548008435,10.4631033404715
"S",15000,"M",37,"S",35000,1.26614,"Y",9.61580548008435,10.4631033404715
"S",15000,"F",48,"P",2500,0.89357,"U",9.61580548008435,7.82404601085629
"S",15000,"F",28,"P",7500,1.1521,"U",9.61580548008435,8.9226582995244
"S",25000,"F",21,"S",35000,-0.80987,"N",10.1266311038503,10.4631033404715
"S",25000,"M",50,"S",75000,-0.05229,"U",10.1266311038503,11.2252433925184
"S",25000,"F",45,"S",35000,-0.41564,"U",10.1266311038503,10.4631033404715
"S",25000,"M",30,"S",35000,0.30179,"Y",10.1266311038503,10.4631033404715
"S",25000,"F",69,"S",7500,-0.11321,"U",10.1266311038503,8.9226582995244
"S",25000,"F",56,"P",2500,1.43432,NA,10.1266311038503,7.82404601085629
"S",25000,"F",28,"P",35000,0.19238,"U",10.1266311038503,10.4631033404715
"S",25000,"F",37,"P",2500,-0.36626,"A",10.1266311038503,7.82404601085629
"S",25000,"M",30,"S",2500,1.00098,"Y",10.1266311038503,7.82404601085629
"S",25000,"M",37,"P",7500,NA,"U",10.1266311038503,8.9226582995244
"S",25000,"M",21,"P",35000,-0.35694,"N",10.1266311038503,10.4631033404715
"S",25000,"F",40,"P",2500,-0.23049,"U",10.1266311038503,7.82404601085629
"S",25000,"M",57,"P",7500,0.10233,"Y",10.1266311038503,8.9226582995244
"S",25000,"M",27,"S",15000,-0.43537,"N",10.1266311038503,9.61580548008435
"S",25000,"F",18,"S",2500,1.56059,"Y",10.1266311038503,7.82404601085629
"S",25000,"F",25,"P",7500,1.36755,"Y",10.1266311038503,8.9226582995244
"S",25000,"F",49,"P",2500,0.16314,"Y",10.1266311038503,7.82404601085629
"S",25000,"M",18,"S",7500,-1.21834,"N",10.1266311038503,8.9226582995244
"S",25000,"M",47,"PS",35000,-1.14049,"N",10.1266311038503,10.4631033404715
"S",25000,"F",22,"P",15000,1.54947,"Y",10.1266311038503,9.61580548008435
"S",125000,"M",43,"PS",75000,-0.92993,"N",11.7360690162844,11.2252433925184
"S",125000,"F",52,"P",15000,0.9584,"Y",11.7360690162844,9.61580548008435
"S",125000,"F",24,"S",15000,-0.67175,"A",11.7360690162844,9.61580548008435
"S",125000,"M",18,"S",15000,-0.98612,"N",11.7360690162844,9.61580548008435
"S",125000,"M",28,"PS",75000,-1.14049,"N",11.7360690162844,11.2252433925184
"S",125000,"M",43,"P",200000,1.50201,"Y",11.7360690162844,12.2060726455302
"S",125000,"F",37,"P",35000,0.47684,NA,11.7360690162844,10.4631033404715
"S",125000,"F",23,"S",35000,-1.26853,"N",11.7360690162844,10.4631033404715
"S",125000,"M",23,"PS",35000,-1.03486,"N",11.7360690162844,10.4631033404715
"S",125000,"M",42,"PS",35000,0.66881,"U",11.7360690162844,10.4631033404715
"S",125000,"M",20,"S",15000,0.52377,"U",11.7360690162844,9.61580548008435
"S",125000,"F",20,"PS",35000,-1.0495,"N",11.7360690162844,10.4631033404715
"S",125000,"F",48,"P",15000,-0.90176,"U",11.7360690162844,9.61580548008435
"S",125000,"M",36,"S",15000,0.60546,"U",11.7360690162844,9.61580548008435
"S",125000,"F",33,"P",75000,-1.29617,"N",11.7360690162844,11.2252433925184
"S",125000,"F",38,"PS",125000,-0.15788,"N",11.7360690162844,11.7360690162844
"S",125000,"M",37,"P",35000,1.28625,"Y",11.7360690162844,10.4631033404715
"S",125000,"M",22,"PS",200000,1.12564,"Y",11.7360690162844,12.2060726455302
"S",125000,"M",42,"PS",200000,1.54808,"Y",11.7360690162844,12.2060726455302
"S",125000,"F",19,"PS",200000,1.54808,"Y",11.7360690162844,12.2060726455302
"S",15000,"M",41,"P",15000,1.37299,"Y",9.61580548008435,9.61580548008435
"S",15000,"M",27,"PS",NA,1.35464,"U",9.61580548008435,NA
"S",15000,"F",23,"S",7500,0.68101,"Y",9.61580548008435,8.9226582995244
"S",15000,"M",56,"P",7500,0.35966,"U",9.61580548008435,8.9226582995244
"S",15000,"F",44,"P",75000,1.40449,"Y",9.61580548008435,11.2252433925184
"S",15000,"F",33,"P",15000,-1.29617,"N",9.61580548008435,9.61580548008435
"S",15000,"M",19,"S",15000,1.71355,"Y",9.61580548008435,9.61580548008435
"S",15000,"M",37,"P",35000,1.43203,"Y",9.61580548008435,10.4631033404715
"S",15000,"F",62,"P",2500,1.26728,"U",9.61580548008435,7.82404601085629
"S",15000,"F",36,"P",15000,0.8591,"U",9.61580548008435,9.61580548008435
"S",15000,"F",26,"PS",35000,-1.04234,"N",9.61580548008435,10.4631033404715
"S",15000,"F",36,"P",35000,0.13228,"U",9.61580548008435,10.4631033404715
"S",15000,"M",40,"PS",75000,0.41409,"N",9.61580548008435,11.2252433925184
"S",15000,"M",22,"P",15000,1.14114,"Y",9.61580548008435,9.61580548008435
"S",15000,"M",32,"P",15000,1.45955,"Y",9.61580548008435,9.61580548008435
"S",15000,"F",19,"P",2500,0.50295,"Y",9.61580548008435,7.82404601085629
"S",15000,"M",34,"S",75000,1.36617,"Y",9.61580548008435,11.2252433925184
"S",15000,"M",69,"P",15000,1.39479,"Y",9.61580548008435,9.61580548008435
"S",15000,"F",32,"S",35000,0.52178,"Y",9.61580548008435,10.4631033404715
"S",15000,"F",39,"P",2500,0.39966,"Y",9.61580548008435,7.82404601085629
"S",25000,"F",31,"P",7500,1.50986,"Y",10.1266311038503,8.9226582995244
"S",25000,"F",57,"P",7500,1.54731,"U",10.1266311038503,8.9226582995244
"S",25000,"M",28,"P",15000,0.67731,"U",10.1266311038503,9.61580548008435
"S",25000,"M",33,"P",15000,-0.82779,"U",10.1266311038503,9.61580548008435
"S",25000,"M",63,"S",35000,1.01347,"Y",10.1266311038503,10.4631033404715
"S",25000,"F",36,"P",15000,0.49424,"U",10.1266311038503,9.61580548008435
"S",25000,"M",52,"S",7500,0.77456,"Y",10.1266311038503,8.9226582995244
"S",25000,"F",44,"P",35000,0.52212,"Y",10.1266311038503,10.4631033404715
"S",25000,"M",19,"S",2500,1.40641,"U",10.1266311038503,7.82404601085629
"S",25000,"F",27,"S",35000,0.92562,"A",10.1266311038503,10.4631033404715
"S",25000,"F",29,"S",2500,-1.25656,"U",10.1266311038503,7.82404601085629
"S",25000,"M",66,"P",7500,-0.84133,NA,10.1266311038503,8.9226582995244
"S",25000,"M",24,"P",2500,-1.25656,"U",10.1266311038503,7.82404601085629
"S",25000,"F",59,"P",7500,-1.29617,"Y",10.1266311038503,8.9226582995244
"S",25000,"F",31,"S",15000,1.00888,"Y",10.1266311038503,9.61580548008435
"S",25000,"F",45,"S",7500,1.09242,"Y",10.1266311038503,8.9226582995244
"S",25000,"F",19,"PS",15000,-0.14866,"A",10.1266311038503,9.61580548008435
"S",25000,"M",37,"PS",7500,-0.61342,"N",10.1266311038503,8.9226582995244
"S",25000,"M",36,"S",7500,0.84092,"A",10.1266311038503,8.9226582995244
"S",25000,"M",21,"P",7500,0.73054,"Y",10.1266311038503,8.9226582995244
"S",125000,"F",59,"P",15000,-0.89099,"U",11.7360690162844,9.61580548008435
"S",125000,"F",32,"PS",35000,1.06803,"Y",11.7360690162844,10.4631033404715
"S",125000,"M",47,"P",35000,-1.18323,"N",11.7360690162844,10.4631033404715
"S",125000,"M",18,"S",35000,-0.92939,"N",11.7360690162844,10.4631033404715
"S",125000,"M",34,"S",15000,-0.75084,"N",11.7360690162844,9.61580548008435
"S",125000,"M",29,"S",35000,0.95989,NA,11.7360690162844,10.4631033404715
"S",125000,"F",24,"S",35000,-1.25795,"N",11.7360690162844,10.4631033404715
"S",125000,"M",52,"S",15000,-0.55931,NA,11.7360690162844,9.61580548008435
"S",125000,"F",52,"P",35000,1.09454,"Y",11.7360690162844,10.4631033404715
"S",125000,"F",54,"P",35000,1.34252,"Y",11.7360690162844,10.4631033404715
"S",125000,"F",45,"P",2500,1.27772,"U",11.7360690162844,7.82404601085629
"S",125000,"F",32,"P",7500,-0.0968,"U",11.7360690162844,8.9226582995244
"S",125000,"M",40,"P",7500,0.70614,"U",11.7360690162844,8.9226582995244
"S",125000,"M",34,"P",7500,-0.84411,"N",11.7360690162844,8.9226582995244
"S",125000,"M",44,"P",15000,-0.12988,"A",11.7360690162844,9.61580548008435
"S",125000,"M",39,"S",75000,-1.14049,"N",11.7360690162844,11.2252433925184
"S",125000,"F",40,"S",125000,0.14576,"A",11.7360690162844,11.7360690162844
"S",125000,"F",55,"P",2500,-1.00723,"N",11.7360690162844,7.82404601085629
"S",125000,"F",21,"P",15000,0.11541,"Y",11.7360690162844,9.61580548008435
"S",125000,"M",18,"S",7500,-1.15309,"N",11.7360690162844,8.9226582995244
"S",125000,"M",70,"S",75000,1.05894,"Y",11.7360690162844,11.2252433925184
"S",125000,"F",31,"S",125000,1.43203,"Y",11.7360690162844,11.7360690162844
"S",125000,"F",35,"PS",75000,1.03393,"Y",11.7360690162844,11.2252433925184
"S",125000,"F",40,"S",35000,0.43786,"Y",11.7360690162844,10.4631033404715
"S",125000,"M",27,"PS",125000,-0.32494,"N",11.7360690162844,11.7360690162844
"S",125000,"F",55,"P",15000,-0.36459,"A",11.7360690162844,9.61580548008435
"S",125000,"F",28,"P",15000,1.49187,"Y",11.7360690162844,9.61580548008435
"S",125000,"F",41,"P",15000,-0.66172,"N",11.7360690162844,9.61580548008435
"S",125000,"M",36,"P",75000,0.84959,"U",11.7360690162844,11.2252433925184
"S",125000,"M",19,"S",7500,-0.17095,"Y",11.7360690162844,8.9226582995244
"S",125000,"F",29,"S",15000,-1.07733,"U",11.7360690162844,9.61580548008435
"S",125000,"M",47,"S",35000,1.43203,"Y",11.7360690162844,10.4631033404715
"S",125000,"M",30,"S",15000,-0.93468,"N",11.7360690162844,9.61580548008435
"S",125000,"M",22,"S",15000,-1.18993,"N",11.7360690162844,9.61580548008435
"S",125000,"F",43,"S",15000,1.03251,"Y",11.7360690162844,9.61580548008435
"S",125000,"F",67,"P",15000,1.00184,"Y",11.7360690162844,9.61580548008435
"S",125000,"M",22,"S",35000,-0.84201,"N",11.7360690162844,10.4631033404715
"S",125000,"F",29,"P",7500,1.44774,"Y",11.7360690162844,8.9226582995244
"S",125000,"F",24,"S",35000,1.24184,"Y",11.7360690162844,10.4631033404715
"S",125000,"M",49,"P",35000,1.5877,"Y",11.7360690162844,10.4631033404715
"S",15000,"F",50,"S",75000,NA,"A",9.61580548008435,11.2252433925184
"S",15000,"F",21,"P",7500,-1.14317,"N",9.61580548008435,8.9226582995244
"S",15000,"F",58,"P",15000,1.32577,"Y",9.61580548008435,9.61580548008435
"S",15000,"M",18,"PS",NA,2.04859,"U",9.61580548008435,NA
"S",15000,"M",62,"S",35000,1.12272,"Y",9.61580548008435,10.4631033404715
"S",15000,"M",47,"S",125000,0.66292,"Y",9.61580548008435,11.7360690162844
"S",15000,"M",23,"S",15000,-1.00193,"N",9.61580548008435,9.61580548008435
"S",15000,"M",66,"P",7500,1.17153,"U",9.61580548008435,8.9226582995244
"S",15000,"F",30,"S",7500,0.99168,"Y",9.61580548008435,8.9226582995244
"S",15000,"F",36,"PS",75000,1.47693,"Y",9.61580548008435,11.2252433925184
"S",15000,"M",29,"P",15000,1.3991,"U",9.61580548008435,9.61580548008435
"S",15000,"F",31,"P",15000,1.31661,"Y",9.61580548008435,9.61580548008435
"S",15000,"M",58,"P",2500,-0.76995,"U",9.61580548008435,7.82404601085629
"S",15000,"F",57,"P",7500,-1.22954,"U",9.61580548008435,8.9226582995244
"S",15000,"M",26,"P",2500,-1.15762,"N",9.61580548008435,7.82404601085629
"S",15000,"M",24,"P",NA,NA,"N",9.61580548008435,NA
"S",15000,"F",25,"S",200000,1.5877,"U",9.61580548008435,12.2060726455302
"S",15000,"F",48,"P",75000,1.5877,"Y",9.61580548008435,11.2252433925184
"S",15000,"M",60,"P",15000,1.16179,"Y",9.61580548008435,9.61580548008435
"S",15000,"F",27,"P",7500,1.35,"N",9.61580548008435,8.9226582995244
"S",125000,"F",44,"S",7500,-0.6549,"N",11.7360690162844,8.9226582995244
"S",125000,"F",22,"S",7500,-1.10678,"N",11.7360690162844,8.9226582995244
"S",125000,"M",63,"P",35000,1.32162,"Y",11.7360690162844,10.4631033404715
"S",125000,"M",28,"S",35000,0.1252,"Y",11.7360690162844,10.4631033404715
"S",125000,"M",27,"PS",35000,-0.99172,"N",11.7360690162844,10.4631033404715
"S",125000,"F",24,"S",75000,1.37068,"Y",11.7360690162844,11.2252433925184
"S",125000,"M",32,"S",15000,-1.18173,"N",11.7360690162844,9.61580548008435
"S",125000,"F",25,"P",7500,-0.70047,"N",11.7360690162844,8.9226582995244
"S",125000,"F",59,"P",NA,NA,"Y",11.7360690162844,NA
"S",125000,"M",39,"P",7500,0.40746,"U",11.7360690162844,8.9226582995244
"S",125000,"M",31,"P",75000,1.15958,"U",11.7360690162844,11.2252433925184
"S",125000,"M",41,"S",15000,0.99704,"N",11.7360690162844,9.61580548008435
"S",125000,"F",31,"PS",125000,1.27275,NA,11.7360690162844,11.7360690162844
"S",125000,"M",42,"PS",125000,0.12256,"A",11.7360690162844,11.7360690162844
"S",125000,"F",41,"P",15000,1.20579,"U",11.7360690162844,9.61580548008435
"S",125000,"F",49,"P",35000,1.23693,"Y",11.7360690162844,10.4631033404715
"S",125000,"M",39,"PS",75000,-0.83444,"N",11.7360690162844,11.2252433925184
"S",125000,"F",25,"S",35000,0.29024,"Y",11.7360690162844,10.4631033404715
"S",125000,"M",20,"S",35000,-0.42725,"Y",11.7360690162844,10.4631033404715
"S",125000,"F",39,"P",75000,-0.11784,"Y",11.7360690162844,11.2252433925184
"S",25000,"F",24,"PS",NA,-0.6705,"U",10.1266311038503,NA
"S",25000,"F",22,"PS",15000,1.00318,"Y",10.1266311038503,9.61580548008435
"S",25000,"F",41,"P",7500,1.00528,"Y",10.1266311038503,8.9226582995244
"S",25000,"M",64,"PS",35000,1.5877,"Y",10.1266311038503,10.4631033404715
"S",25000,"M",18,"S",15000,-0.839,"N",10.1266311038503,9.61580548008435
"S",25000,"F",19,"S",7500,0.22416,"N",10.1266311038503,8.9226582995244
"S",25000,"M",38,"P",15000,1.4029,"Y",10.1266311038503,9.61580548008435
"S",25000,"M",23,"S",35000,0.34331,"A",10.1266311038503,10.4631033404715
"S",25000,"M",21,"P",35000,0.74667,"U",10.1266311038503,10.4631033404715
"S",25000,"F",43,"P",2500,-1.26524,"N",10.1266311038503,7.82404601085629
"S",25000,"F",51,"P",2500,0.28952,"U",10.1266311038503,7.82404601085629
"S",25000,"M",39,"P",7500,-0.82861,"A",10.1266311038503,8.9226582995244
"S",25000,"M",26,"P",35000,-0.41063,"N",10.1266311038503,10.4631033404715
"S",25000,"F",33,"S",35000,0.55175,"Y",10.1266311038503,10.4631033404715
"S",25000,"F",55,"P",7500,-1.29617,"U",10.1266311038503,8.9226582995244
"S",25000,"F",40,"P",2500,-0.30396,"Y",10.1266311038503,7.82404601085629
"S",25000,"F",70,"P",15000,1.32577,"Y",10.1266311038503,9.61580548008435
"S",25000,"F",31,"P",15000,-1.04981,"U",10.1266311038503,9.61580548008435
"S",25000,"M",43,"P",35000,0.61457,"Y",10.1266311038503,10.4631033404715
"S",25000,"M",22,"P",15000,1.51655,"Y",10.1266311038503,9.61580548008435
"S",25000,"F",51,"P",35000,0.98642,NA,10.1266311038503,10.4631033404715
"S",25000,"F",24,"S",35000,0.46682,"N",10.1266311038503,10.4631033404715
"S",25000,"F",24,"P",35000,-0.25323,"Y",10.1266311038503,10.4631033404715
"S",25000,"M",38,"P",35000,0.66157,"Y",10.1266311038503,10.4631033404715
"S",25000,"M",25,"S",75000,1.25199,"Y",10.1266311038503,11.2252433925184
"S",25000,"M",28,"S",75000,-0.89167,"A",10.1266311038503,11.2252433925184
"S",25000,"M",60,"P",7500,0.34221,"N",10.1266311038503,8.9226582995244
"S",25000,"M",27,"S",75000,-0.78296,"U",10.1266311038503,11.2252433925184
"S",25000,"F",37,"S",7500,-1.25899,"Y",10.1266311038503,8.9226582995244
"S",25000,"F",26,"P",7500,0.79717,"Y",10.1266311038503,8.9226582995244
"S",25000,"M",34,"P",75000,0.31015,"U",10.1266311038503,11.2252433925184
"S",25000,"F",30,"PS",35000,0.44087,"A",10.1266311038503,10.4631033404715
"S",25000,"F",41,"S",35000,0.84982,"A",10.1266311038503,10.4631033404715
"S",25000,"F",37,"P",15000,-0.98021,"U",10.1266311038503,9.61580548008435
"S",25000,"M",39,"S",35000,0.75548,"U",10.1266311038503,10.4631033404715
"S",25000,"M",34,"PS",75000,1.36206,"Y",10.1266311038503,11.2252433925184
"S",25000,"M",42,"PS",125000,-1.03027,"N",10.1266311038503,11.7360690162844
"S",25000,"F",52,"P",15000,1.31484,"U",10.1266311038503,9.61580548008435
"S",25000,"F",19,"P",15000,0.22425,"U",10.1266311038503,9.61580548008435
"S",25000,"F",37,"PS",35000,-0.16155,"U",10.1266311038503,10.4631033404715
"S",25000,"F",50,"S",35000,-1.29617,NA,10.1266311038503,10.4631033404715
"S",25000,"F",23,"S",15000,-1.18602,"N",10.1266311038503,9.61580548008435
"S",25000,"M",32,"S",75000,0.9301,"U",10.1266311038503,11.2252433925184
"S",25000,"M",42,"S",125000,0.67322,"A",10.1266311038503,11.7360690162844
"S",25000,"M",32,"S",35000,0.01598,"U",10.1266311038503,10.4631033404715
"S",25000,"M",45,"P",7500,-1.14952,"N",10.1266311038503,8.9226582995244
"S",25000,"F",30,"S",2500,-1.04842,"N",10.1266311038503,7.82404601085629
"S",25000,"M",30,"S",2500,1.43653,"Y",10.1266311038503,7.82404601085629
"S",25000,"F",66,"P",15000,1.5877,"Y",10.1266311038503,9.61580548008435
"S",25000,"F",22,"P",2500,-0.97507,"N",10.1266311038503,7.82404601085629
"S",25000,"M",41,"P",2500,-1.29617,NA,10.1266311038503,7.82404601085629
"S",25000,"F",38,"S",35000,-1.045,"N",10.1266311038503,10.4631033404715
"S",25000,"M",35,"S",35000,-1.21974,"N",10.1266311038503,10.4631033404715
"S",25000,"M",65,"P",15000,-1.29617,"N",10.1266311038503,9.61580548008435
"S",25000,"F",28,"S",15000,-0.43759,"A",10.1266311038503,9.61580548008435
"S",25000,"M",59,"S",35000,0.76631,"Y",10.1266311038503,10.4631033404715
"S",25000,"M",28,"P",35000,1.27034,"Y",10.1266311038503,10.4631033404715
"S",25000,"F",21,"S",35000,0.61585,"Y",10.1266311038503,10.4631033404715
"S",25000,"F",52,"P",15000,0.9282,"U",10.1266311038503,9.61580548008435
"S",25000,"F",64,"S",75000,-0.03354,"N",10.1266311038503,11.2252433925184
"SA",250000,"M",33,"S",35000,-1.06452,"N",12.4292161968444,10.4631033404715
"SA",250000,"M",50,"P",15000,0.45059,"Y",12.4292161968444,9.61580548008435
"SA",250000,"F",25,"PS",35000,-1.29617,"N",12.4292161968444,10.4631033404715
"SA",250000,"F",55,"S",15000,-1.10897,"N",12.4292161968444,9.61580548008435
"SA",250000,"M",27,"PS",35000,0.20291,"Y",12.4292161968444,10.4631033404715
"SA",250000,"M",20,"S",15000,-1.05543,"N",12.4292161968444,9.61580548008435
"SA",250000,"M",51,"S",15000,-1.29617,NA,12.4292161968444,9.61580548008435
"SA",250000,"F",22,"S",NA,-0.26023,"N",12.4292161968444,NA
"SA",250000,"F",43,"P",35000,0.49878,"U",12.4292161968444,10.4631033404715
"SA",250000,"M",40,"PS",75000,1.24546,"Y",12.4292161968444,11.2252433925184
"SA",250000,"F",36,"S",15000,-0.58334,"A",12.4292161968444,9.61580548008435
"SA",250000,"M",45,"P",35000,-1.1113,"N",12.4292161968444,10.4631033404715
"SA",250000,"F",32,"S",15000,0.88028,NA,12.4292161968444,9.61580548008435
"SA",250000,"F",23,"S",35000,0.62692,"Y",12.4292161968444,10.4631033404715
"SA",250000,"M",18,"S",NA,-0.50453,"N",12.4292161968444,NA
"SA",250000,"M",28,"PS",75000,-0.93008,"N",12.4292161968444,11.2252433925184
"SA",250000,"M",44,"S",75000,1.5877,"Y",12.4292161968444,11.2252433925184
"SA",250000,"F",22,"PS",35000,-0.3024,"U",12.4292161968444,10.4631033404715
"SA",250000,"F",45,"P",15000,-0.49024,"Y",12.4292161968444,9.61580548008435
"SA",250000,"M",42,"P",7500,-1.12096,"U",12.4292161968444,8.9226582995244
"SA",250000,"F",37,"P",15000,1.44774,"U",12.4292161968444,9.61580548008435
"SA",250000,"F",26,"P",15000,0.30361,"U",12.4292161968444,9.61580548008435
"SA",250000,"M",33,"PS",35000,-0.58329,"N",12.4292161968444,10.4631033404715
"SA",250000,"F",45,"S",7500,0.19216,"U",12.4292161968444,8.9226582995244
"SA",250000,"M",53,"PS",35000,-1.034,"N",12.4292161968444,10.4631033404715
"SA",250000,"F",24,"PS",35000,-1.29617,"N",12.4292161968444,10.4631033404715
"SA",250000,"F",47,"PS",75000,-0.40469,"N",12.4292161968444,11.2252433925184
"SA",250000,"F",36,"PS",35000,-1.05877,"N",12.4292161968444,10.4631033404715
"SA",250000,"M",34,"PS",75000,0.71248,NA,12.4292161968444,11.2252433925184
"SA",250000,"M",45,"PS",125000,1.29875,"Y",12.4292161968444,11.7360690162844
"SA",250000,"M",53,"S",15000,-0.93017,NA,12.4292161968444,9.61580548008435
"SA",250000,"F",39,"S",125000,1.5877,"Y",12.4292161968444,11.7360690162844
"SA",250000,"F",35,"S",35000,-0.75754,"U",12.4292161968444,10.4631033404715
"SA",250000,"F",53,"S",35000,-0.37617,"U",12.4292161968444,10.4631033404715
"SA",250000,"M",20,"S",75000,-0.78955,"N",12.4292161968444,11.2252433925184
"SA",250000,"M",50,"P",15000,0.02737,"Y",12.4292161968444,9.61580548008435
"SA",250000,"F",67,"P",7500,0.84968,"Y",12.4292161968444,8.9226582995244
"SA",250000,"F",30,"S",35000,0.60127,"Y",12.4292161968444,10.4631033404715
"SA",250000,"F",65,"P",15000,-1.06347,"N",12.4292161968444,9.61580548008435
"SA",250000,"M",33,"S",15000,0.91949,"U",12.4292161968444,9.61580548008435
"SA",250000,"F",57,"P",15000,0.06283,"Y",12.4292161968444,9.61580548008435
"SA",250000,"F",21,"PS",35000,-0.36306,"A",12.4292161968444,10.4631033404715
"SA",250000,"M",28,"S",15000,-1.02236,"Y",12.4292161968444,9.61580548008435
"SA",250000,"F",52,"P",35000,1.22526,NA,12.4292161968444,10.4631033404715
"SA",250000,"M",36,"PS",15000,-1.15236,"N",12.4292161968444,9.61580548008435
