"","master_id","year","prop","perc_lib"
"1219","36.012.36.9.",2003,0,0.59783
"1220","36.017.36.10.",2003,0,0.53478
"1221","36.027.36.189.",2003,0,0.62917
"1222","36.035.36.18.",2003,0,0.5865
"1223","36.039.36.21.",2003,0,0.5931
"1224","36.165.36.56.",2003,0,0.60104
"1225","36.246.36.202.",2003,0,0.45294
"1226","36.269.36.178.",2003,0,0.68504
"1227","36.278.36.153.",2003,0,0.54545
"1228","36.283.36.215.",2003,0,0.63333
"1229","36.404.36.426.",2003,0,0.70122
"1230","36.413.36.418.",2003,0,0.52083
"1231","36.414.36.420.",2003,0,0.52083
"1232","40.009.40.62.",2003,0,0.38403
"1233","40.010.40.64.",2003,0,0.38403
"1234","40.019.40.65.",2003,0,0.4065
"1235","40.023.40.162.",2003,0,0.43919
"1236","40.028.40.69.",2003,0,0.45726
"1237","40.041.40.66.",2003,0,0.48182
"1238","40.058.40.76.",2003,0,0.48734
"1239","40.059.40.71.",2003,0,0.45726
"1240","40.062.40.183.",2003,0,0.3964
"1241","40.066.40.187.",2003,0,0.39216
"1242","40.068.40.78.",2003,0,0.48734
"1243","40.072.40.79.",2003,0,0.48734
"1244","40.073.40.81.",2003,0,0.4965
"1245","40.076.40.166.",2003,0,0.37209
"1246","40.080.40.127.",2003,0,0.48052
"1247","40.085.40.168.",2003,0,0.33641
"1248","40.089.40.82.",2003,0,0.47191
"1249","40.107.40.144.",2003,0,0.40891
"1250","40.130s.40.715.",2003,0,0.62016
"1251","40.131.40.171.",2003,0,0.38265
"1252","40.153.40.148.",2003,0,0.46875
"1253","40.156.40.106.",2003,0,0.54545
"1254","40.160.40.87.",2003,0,0.3018
"1255","40.163.40.89.",2003,0,0.375
"1256","40.172.40.115.",2003,0,0.53017
"1257","40.178.40.51.",2003,0,0.415
"1258","40.187.40.39.",2003,0,0.4702
"1259","40.192.40.1.",2003,0,0.34965
"1260","40.224.40.21.",2003,0,0.46711
"1261","40.234.40.48.",2003,0,0.44928
"1262","40.244.40.46.",2003,0,0.42162
"1263","40.248.40.46.",2003,0,0.42162
"1264","40.249.40.23.",2003,0,0.53039
"1265","41.029.41.189.",2003,0,0.41429
"1266","41.031.41.121.",2003,0,0.25
"1267","41.039.41.203.",2003,0,0.32653
"1268","41.050.41.124.",2003,0,0.31923
"1269","41.051.41.126.",2003,0,0.31923
"1270","41.053.41.131.",2003,0,0.216
"1271","41.062.41.125.",2003,0,0.28205
"1272","41.063.41.134.",2003,0,0.33884
"1273","41.065.41.144.",2003,0,0.33333
"1274","41.067.41.143.",2003,0,0.30259
"1275","41.076.41.208.",2003,0,0.35294
"1276","41.090.41.136.",2003,0,0.31884
"1277","41.111.41.156.",2003,0,0.41304
"1278","41.134.41.5.",2003,0,0.54688
"1279","41.140.41.17.",2003,0,0.54579
"1280","41.144.41.12.",2003,0,0.4484
"1281","41.157.41.100.",2003,0,0.40594
"1282","41.167.41.120.",2003,0,0.45588
"1283","41.168.41.21.",2003,0,0.55689
"1284","41.169.41.22.",2003,0,0.44681
"1285","41.171.41.94.",2003,0,0.54819
"1286","41.172.41.93.",2003,0,0.50595
"1287","41.179.41.113.",2003,0,0.51802
"1288","41.206.41.26.",2003,0,0.52542
"1289","41.209.41.63.",2003,0,0.58268
"1290","41.212.41.67.",2003,0,0.48718
"1291","41.214.41.36.",2003,0,0.51709
"1292","41.234.41.54.",2003,0,0.64088
"1293","41.238.41.72.",2003,0,0.55782
"1294","41.243.41.74.",2003,0,0.46218
"1295","41.258.41.60.",2003,0,0.57071
"1296","41.263.41.59.",2003,0,0.48175
"1297","42.004.42.167.",2003,0,0.43158
"1298","42.005.42.165.",2003,0,0.33333
"1299","42.006.42.167.",2003,0,0.43158
"1300","42.008s.42.173.",2003,0,0.296
"1301","42.021.42.180.",2003,0,0.31122
"1302","42.022.42.185.",2003,0,0.27273
"1303","42.027.42.184.",2003,0,0.34016
"1304","42.028.42.187.",2003,0,0.33505
"1305","42.032s.42.713.",2003,0,0.46694
"1306","42.041.42.193.",2003,0,0.31518
"1307","42.048.42.137.",2003,0,0.35294
"1308","42.054.42.201.",2003,0,0.33939
"1309","42.061.42.70.",2003,0,0.27111
"1310","42.068.42.69.",2003,0,0.33333
"1311","42.097.42.2.",2003,0,0.38
"1312","42.099.42.12.",2003,0,0.35052
"1313","42.104.42.80.",2003,0,0.47938
"1314","42.124.42.87.",2003,0,0.41935
"1315","42.139.42.91.",2003,0,0.40221
"1316","42.151.42.80.",2003,0,0.49488
"1317","42.161.42.150.",2003,0,0.43284
"1318","42.167.42.60.",2003,0,0.30641
"1319","42.172.42.83.",2003,0,0.52444
"1320","42.203.42.28.",2003,0,0.38537
"1321","42.206.42.26.",2003,0,0.34167
"1322","42.209.42.34.",2003,0,0.39462
"1323","42.222.42.41.",2003,0,0.46193
"1324","42.237.42.57.",2003,0,0.37126
"1325","55.013.55.86.",2003,0,0.43673
"1326","55.048.55.74.",2003,0,0.25551
"1327","55.050.55.139.",2003,0,0.25551
"1328","55.084.55.60.",2003,0,0.5445
"1329","55.085.55.87.",2003,0,0.39033
"1330","55.119.55.61.",2003,0,0.42424
"1331","55.129s.55.709.",2003,0,0.21538
"1332","55.133.55.146.",2003,0,0.22222
"1333","55.149.55.49.",2003,0,0.448
"1334","55.152.55.102.",2003,0,0.21277
"1335","55.160.55.12.",2003,0,0.45714
"1336","55.161.55.51.",2003,0,0.51598
"1337","55.166.55.57.",2003,0,0.44495
"1338","55.172.55.105.",2003,0,0.19681
"1339","55.174.55.103.",2003,0,0.16216
"1340","55.191.55.117.",2003,0,0.1896
"1341","55.205.55.120.",2003,0,0.34091
"1342","55.235.55.186.",2003,0,0.14286
"1343","58.001.58.1.",2003,0,0.33862
"1344","58.004.58.4.",2003,0,0.44643
"1345","58.017.58.9.",2003,0,0.35652
"1346","58.034.58.141.",2003,0,0.35111
"1347","58.036.58.125.",2003,0,0.46974
"1348","58.051.58.150.",2003,0,0.30196
"1349","58.053.58.136.",2003,0,0.34615
"1350","58.082.58.45.",2003,0,0.54425
"1351","58.087.58.135.",2003,0,0.55185
"1352","58.088s.58.706.",2003,0,0.55185
"1353","58.130.58.79.",2003,0,0.50481
"1354","58.136.58.112.",2003,0,0.49226
"1355","58.142.58.96.",2003,0,0.53425
"1356","58.144.58.94.",2003,0,0.47257
"1357","58.147.58.156.",2003,0,0.32959
"1358","58.163.58.240.",2003,0,0.49196
"1359","58.164.58.241.",2003,0,0.49196
"1360","58.165.58.242.",2003,0,0.39039
"1361","58.166.58.157.",2003,0,0.41667
"1362","58.167.58.160.",2003,0,0.43732
"1363","58.176.58.238.",2003,0,0.35816
"1364","58.181.58.159.",2003,0,0.43732
"1365","58.186.58.162.",2003,0,0.40177
"1366","58.222.58.177.",2003,0,0.39594
"1367","67.002s.67.701.",2003,0,0.39063
"1368","67.036.67.37.",2003,0,0.34167
"1369","67.038.67.6.",2003,0,0.34239
"1370","67.041.67.38.",2003,0,0.30126
"1371","67.086.67.55.",2003,0,0.35401
"1372","67.087.67.8.",2003,0,0.47857
"1373","67.122.67.13.",2003,0,0.37931
"1374","67.125.67.122.",2003,0,0.28464
"1375","67.165.67.125.",2003,0,0.24719
"1376","67.187.67.120.",2003,0,0.26812
"1377","67.188.67.120.",2003,0,0.22167
"1378","67.224.67.159.",2003,0,0.37193
"1379","69.013.69.69.",2003,0,0.31225
"1380","69.015.69.65.",2003,0,0.25333
"1381","69.032.69.75.",2003,0,0.28058
"1382","69.037.69.6.",2003,0,0.28022
"1383","69.044.69.79.",2003,0,0.30576
"1384","69.052.69.85.",2003,0,0.32402
"1385","69.056.69.14.",2003,0,0.31771
"1386","69.057.69.42.",2003,0,0.30943
"1387","69.069.69.33.",2003,0,0.28319
"1388","69.081s.69.703.",2003,0,0.37445
"1389","69.098.69.97.",2003,0,0.38378
"1390","69.105.69.99.",2003,0,0.36735
"1391","69.111.69.110.",2003,0,0.34337
"1392","69.116.69.107.",2003,0,0.28671
"1393","69.127.69.41.",2003,0,0.28632
"1394","69.131.69.120.",2003,0,0.32618
"1395","69.139.69.115.",2003,0,0.2973
"1396","69.140.69.135.",2003,0,0.30872
"1397","69.149.69.128.",2003,0,0.39806
"1398","69.151.69.131.",2003,0,0.48355
"1399","69.179.69.144.",2003,0,0.27106
"1400","69.193.69.138.",2003,0,0.3722
"1401","69.212.69.173.",2003,0,0.36981
"1402","69.216.69.177.",2003,0,0.43939
"1403","69.221.69.174.",2003,0,0.36981
"1404","69.232.69.58.",2003,0,0.42105
"1405","70.014.70.5.",2003,0,0.3321
"1406","70.022.70.24.",2003,0,0.285
"1407","70.023.70.4.",2003,0,0.36458
"1408","70.024s.70.700.",2003,0,0.32075
"1409","70.032.70.9.",2003,0,0.30233
"1410","70.035s.70.701.",2003,0,0.31818
"1411","70.049.70.34.",2003,0,0.26885
"1412","70.058.70.60.",2003,0,0.26087
"1413","70.075.70.49.",2003,0,0.20492
"1414","70.095.70.86.",2003,0,0.36364
"1415","70.113-1s.70.706.",2003,0,0.34921
"1416","70.113.70.70.",2003,0,0.35443
"1417","70.114.70.71.",2003,0,0.35443
"1418","70.123.70.76.",2003,0,0.2766
"1419","70.125.70.88.",2003,0,0.46821
"1420","70.227.70.156.",2003,0,0.4086
"1421","73.002.73.2.",2003,0,0.30526
"1422","73.003.73.1.",2003,0,0.42051
"1423","73.004.73.6.",2003,0,0.36022
"1424","73.012.73.14.",2003,0,0.39535
"1425","73.017.73.12.",2003,0,0.42857
"1426","73.030.73.21.",2003,0,0.48485
"1427","73.035.73.23.",2003,0,0.51282
"1428","73.051.73.26.",2003,0,0.55488
"1429","73.058.73.41.",2003,0,0.66058
"1430","73.061.73.46.",2003,0,0.51807
"1431","73.082.73.56.",2003,0,0.47514
"1432","73.084.73.65.",2003,0,0.43787
"1433","73.094.73.67.",2003,0,0.62088
"1434","73.103.73.139.",2003,0,0.45324
"1435","73.197.73.145.",2003,0,0.56075
"1436","73.204.73.141.",2003,0,0.53017
"1437","73.210.73.165.",2003,0,0.61111
"1438","73.227s.73.722.",2003,0,0.55556
"1439","73.252.73.179.",2003,0,0.57877
"1440","85.010.85.121.",2003,0,0.3211
"1441","85.013.85.83.",2003,0,0.35294
"1442","85.015.85.119.",2003,0,0.34343
"1443","85.022.85.6.",2003,0,0.41159
"1444","85.038.85.67.",2003,0,0.28977
"1445","85.047.85.79.",2003,0,0.33559
"1446","85.048.85.84.",2003,0,0.33559
"1447","85.051.85.9.",2003,0,0.28462
"1448","85.094.85.49.",2003,0,0.30108
"1449","85.107.85.87.",2003,0,0.47097
"1450","85.118.85.50.",2003,0,0.30108
"1451","85.120.85.51.",2003,0,0.31776
"1452","85.143.85.88.",2003,0,0.31034
"1453","85.153.85.142.",2003,0,0.32727
"1454","85.176.85.101.",2003,0,0.33663
"1455","85.177.85.107.",2003,0,0.19689
"1456","85.179.85.108.",2003,0,0.23214
"1457","85.181.85.91.",2003,0,0.33663
"1458","85.183.85.109.",2003,0,0.30566
"1459","85.202.85.170.",2003,0,0.3038
"1460","85.214.85.143.",2003,0,0.29565
"1461","85.215.85.182.",2003,0,0.32237
"1462","85.275.85.213.",2003,0,0.26667
"1463","85.287.85.153.",2003,0,0.27179
"1464","85.293.85.156.",2003,0,0.34043
"1465","85.304.85.233.",2003,0,0.29773
"1466","85.308.85.236.",2003,0,0.33333
"1467","87.007.87.84.",2003,0,0.5641
"1468","87.012.87.108.",2003,0,0.48936
"1469","87.041.87.60.",2003,0,0.36111
"1470","87.042.87.64.",2003,0,0.56522
"1471","87.048.87.4.",2003,0,0.27027
"1472","87.066.87.1.",2003,0,0.22892
"1473","87.081.87.109.",2003,0,0.55319
"1474","87.082.87.109.",2003,0,0.55319
"1475","87.209.87.71.",2003,0,0.49302
"1476","87.215.87.31.",2003,0,0.32203
"1477","90.025.90.26.",2003,0,0.62802
"1478","90.028.90.30.",2003,0,0.68205
"1479","90.053.90.42.",2003,0,0.61275
"1480","90.126.90.77.",2003,0,0.54717
"1481","90.162.90.41.",2003,0,0.65625
"1482","90.165.90.46.",2003,0,0.57653
"1483","90.167.90.53.",2003,0,0.63158
"1484","90.176.90.12.",2003,0,0.35979
"1485","91.009.91.13.",2003,0,0.7871
"1486","91.024.91.20.",2003,0,0.43478
"1487","91.030.91.27.",2003,0,0.65385
"1488","91.031.91.29.",2003,0,0.60784
"1489","91.034.91.24.",2003,0,0.5
"1490","91.049.91.36.",2003,0,0.66204
"1491","91.061.91.50.",2003,0,0.64486
"1492","91.146.91.63.",2003,0,0.72396
"1493","91.147.91.55.",2003,0,0.79459
"1494","91.180.91.122.",2003,0,0.66923
"1495","98.090.98.69.",2003,0,0.24
"1496","98.095.98.158.",2003,0,0.23887
"1497","98.100.98.80.",2003,0,0.265
"1498","98.229.98.176.",2003,0,0.59259
"1499","98.232.98.207.",2003,0,0.37333
"1500","98.263.98.206.",2003,0,0.45914
