resume_id,firstname,sex,race,call
2086,Carrie,female,white,0
2087,Keisha,female,black,0
2088,Latoya,female,black,0
2089,Anne,female,white,0
2090,Jill,female,white,0
2091,Latonya,female,black,0
2092,Tanisha,female,black,0
2093,Anne,female,white,1
2094,Lakisha,female,black,1
2095,Sarah,female,white,0
2096,Tanisha,female,black,0
2097,Allison,female,white,1
2098,Carrie,female,white,1
2099,Latonya,female,black,1
2100,Tamika,female,black,1
2101,Aisha,female,black,0
2102,Emily,female,white,0
2103,Latoya,female,black,0
2104,Meredith,female,white,0
2105,Aisha,female,black,0
2106,Allison,female,white,0
2107,Carrie,female,white,1
2108,Latoya,female,black,0
2109,Emily,female,white,1
2110,Latonya,female,black,0
2111,Laurie,female,white,1
2112,Tyrone,male,black,0
2113,Anne,female,white,0
2114,Latoya,female,black,0
2115,Sarah,female,white,0
2116,Tanisha,female,black,0
2117,Aisha,female,black,0
2118,Laurie,female,white,0
2119,Sarah,female,white,0
2120,Tamika,female,black,0
2121,Aisha,female,black,0
2122,Emily,female,white,0
2123,Laurie,female,white,0
2124,Tanisha,female,black,0
2125,Ebony,female,black,0
2126,Laurie,female,white,0
2127,Meredith,female,white,0
2128,Tamika,female,black,0
2129,Latoya,female,black,0
2130,Meredith,female,white,0
2131,Sarah,female,white,0
2132,Tamika,female,black,0
2133,Allison,female,white,0
2134,Jill,female,white,0
2135,Kenya,female,black,0
2136,Latoya,female,black,0
2137,Ebony,female,black,0
2138,Emily,female,white,0
2139,Jill,female,white,0
2140,Lakisha,female,black,0
2141,Allison,female,white,0
2142,Emily,female,white,0
2143,Kenya,female,black,0
2144,Tamika,female,black,0
2145,Anne,female,white,0
2146,Kristen,female,white,0
2147,Lakisha,female,black,0
2148,Tamika,female,black,0
2149,Anne,female,white,0
2150,Carrie,female,white,0
2151,Latonya,female,black,0
2152,Latoya,female,black,0
2153,Brad,male,white,0
2154,Brendan,male,white,0
2155,Brett,male,white,0
2156,Carrie,female,white,0
2157,Ebony,female,black,0
2158,Emily,female,white,0
2159,Geoffrey,male,white,0
2160,Greg,male,white,0
2161,Greg,male,white,0
2162,Hakim,male,black,0
2163,Jamal,male,black,0
2164,Jamal,male,black,0
2165,Jermaine,male,black,1
2166,Kareem,male,black,0
2167,Keisha,female,black,0
2168,Kristen,female,white,0
2169,Lakisha,female,black,0
2170,Lakisha,female,black,0
2171,Latonya,female,black,0
2172,Latonya,female,black,0
2173,Latoya,female,black,0
2174,Latoya,female,black,0
2175,Latoya,female,black,0
2176,Laurie,female,white,0
2177,Laurie,female,white,0
2178,Laurie,female,white,0
2179,Matthew,male,white,0
2180,Matthew,male,white,0
2181,Matthew,male,white,0
2182,Neil,male,white,0
2183,Neil,male,white,0
2184,Rasheed,male,black,0
2185,Rasheed,male,black,0
2186,Tamika,female,black,0
2187,Tanisha,female,black,0
2188,Tanisha,female,black,0
2189,Todd,male,white,0
2190,Todd,male,white,0
2191,Todd,male,white,0
2192,Tyrone,male,black,0
2193,Latonya,female,black,0
2194,Meredith,female,white,1
2195,Sarah,female,white,1
2196,Tanisha,female,black,0
2197,Allison,female,white,0
2198,Kenya,female,black,0
2199,Kristen,female,white,0
2200,Lakisha,female,black,0
2201,Carrie,female,white,0
2202,Keisha,female,black,1
2203,Latoya,female,black,0
2204,Laurie,female,white,1
2205,Allison,female,white,1
2206,Ebony,female,black,0
2207,Latoya,female,black,0
2208,Laurie,female,white,1
2209,Jill,female,white,0
2210,Keisha,female,black,0
2211,Latonya,female,black,1
2212,Sarah,female,white,0
2213,Emily,female,white,0
2214,Jill,female,white,0
2215,Latoya,female,black,0
2216,Tamika,female,black,0
2217,Emily,female,white,0
2218,Jill,female,white,0
2219,Kenya,female,black,0
2220,Latoya,female,black,0
2221,Aisha,female,black,0
2222,Carrie,female,white,1
2223,Latonya,female,black,1
2224,Sarah,female,white,0
2225,Kenya,female,black,0
2226,Kristen,female,white,0
2227,Lakisha,female,black,0
2228,Meredith,female,white,1
2229,Carrie,female,white,1
2230,Kenya,female,black,0
2231,Latonya,female,black,0
2232,Laurie,female,white,0
2233,Allison,female,white,0
2234,Brendan,male,white,1
2235,Jamal,male,black,0
2236,Tamika,female,black,0
2237,Allison,female,white,0
2238,Emily,female,white,0
2239,Latonya,female,black,0
2240,Latoya,female,black,0
2241,Aisha,female,black,0
2242,Allison,female,white,0
2243,Kristen,female,white,0
2244,Latonya,female,black,0
2245,Ebony,female,black,0
2246,Emily,female,white,0
2247,Latonya,female,black,0
2248,Laurie,female,white,0
2249,Brendan,male,white,0
2250,Brendan,male,white,0
2251,Jamal,male,black,0
2252,Jermaine,male,black,0
2253,Allison,female,white,0
2254,Emily,female,white,0
2255,Tamika,female,black,0
2256,Tanisha,female,black,1
2257,Ebony,female,black,0
2258,Emily,female,white,0
2259,Keisha,female,black,0
2260,Meredith,female,white,0
2261,Ebony,female,black,0
2262,Kristen,female,white,0
2263,Meredith,female,white,0
2264,Tanisha,female,black,0
2265,Emily,female,white,0
2266,Keisha,female,black,0
2267,Latoya,female,black,0
2268,Laurie,female,white,0
2269,Aisha,female,black,0
2270,Allison,female,white,0
2271,Brendan,male,white,0
2272,Brendan,male,white,0
2273,Carrie,female,white,0
2274,Carrie,female,white,0
2275,Darnell,male,black,0
2276,Ebony,female,black,0
2277,Emily,female,white,0
2278,Geoffrey,male,white,0
2279,Geoffrey,male,white,0
2280,Greg,male,white,0
2281,Hakim,male,black,0
2282,Jay,male,white,0
2283,Kareem,male,black,0
2284,Kenya,female,black,0
2285,Kenya,female,black,0
2286,Kristen,female,white,0
2287,Kristen,female,white,0
2288,Lakisha,female,black,0
2289,Lakisha,female,black,0
2290,Lakisha,female,black,0
2291,Latonya,female,black,0
2292,Latoya,female,black,0
2293,Laurie,female,white,0
2294,Matthew,male,white,0
2295,Meredith,female,white,0
2296,Neil,male,white,0
2297,Rasheed,male,black,0
2298,Tamika,female,black,0
2299,Tanisha,female,black,0
2300,Tremayne,male,black,0
2301,Aisha,female,black,0
2302,Anne,female,white,1
2303,Carrie,female,white,1
2304,Kenya,female,black,1
2305,Keisha,female,black,0
2306,Kristen,female,white,0
2307,Latonya,female,black,0
2308,Meredith,female,white,0
2309,Carrie,female,white,0
2310,Jill,female,white,0
2311,Keisha,female,black,0
2312,Lakisha,female,black,0
2313,Aisha,female,black,0
2314,Allison,female,white,0
2315,Emily,female,white,0
2316,Tanisha,female,black,0
2317,Anne,female,white,1
2318,Ebony,female,black,1
2319,Emily,female,white,1
2320,Tamika,female,black,1
2321,Aisha,female,black,0
2322,Allison,female,white,0
2323,Latonya,female,black,0
2324,Laurie,female,white,0
2325,Anne,female,white,1
2326,Geoffrey,male,white,1
2327,Jermaine,male,black,1
2328,Latoya,female,black,0
2329,Aisha,female,black,0
2330,Kristen,female,white,0
2331,Latonya,female,black,0
2332,Sarah,female,white,0
2333,Jill,female,white,0
2334,Keisha,female,black,0
2335,Kristen,female,white,0
2336,Lakisha,female,black,0
2337,Aisha,female,black,0
2338,Emily,female,white,0
2339,Latonya,female,black,0
2340,Laurie,female,white,0
2341,Anne,female,white,0
2342,Anne,female,white,0
2343,Anne,female,white,0
2344,Brad,male,white,0
2345,Brad,male,white,0
2346,Emily,female,white,0
2347,Greg,male,white,0
2348,Hakim,male,black,0
2349,Jamal,male,black,0
2350,Jermaine,male,black,0
2351,Jill,female,white,0
2352,Kareem,male,black,0
2353,Kareem,male,black,0
2354,Keisha,female,black,0
2355,Keisha,female,black,0
2356,Keisha,female,black,0
2357,Lakisha,female,black,0
2358,Lakisha,female,black,0
2359,Laurie,female,white,0
2360,Laurie,female,white,0
2361,Leroy,male,black,0
2362,Leroy,male,black,0
2363,Meredith,female,white,0
2364,Meredith,female,white,0
2365,Neil,male,white,0
2366,Rasheed,male,black,0
2367,Tamika,female,black,0
2368,Todd,male,white,0
2369,Aisha,female,black,0
2370,Anne,female,white,0
2371,Meredith,female,white,0
2372,Tamika,female,black,0
2373,Aisha,female,black,0
2374,Jill,female,white,0
2375,Meredith,female,white,0
2376,Tanisha,female,black,1
2377,Allison,female,white,0
2378,Anne,female,white,0
2379,Keisha,female,black,1
2380,Lakisha,female,black,1
2381,Allison,female,white,1
2382,Latonya,female,black,1
2383,Latoya,female,black,1
2384,Meredith,female,white,1
2385,Aisha,female,black,0
2386,Kenya,female,black,0
2387,Laurie,female,white,0
2388,Meredith,female,white,0
2389,Allison,female,white,0
2390,Latonya,female,black,0
2391,Sarah,female,white,0
2392,Tamika,female,black,0
2393,Jill,female,white,1
2394,Latonya,female,black,0
2395,Latoya,female,black,0
2396,Meredith,female,white,1
2397,Allison,female,white,0
2398,Latoya,female,black,0
2399,Meredith,female,white,0
2400,Tamika,female,black,0
2401,Ebony,female,black,0
2402,Kenya,female,black,0
2403,Kristen,female,white,0
2404,Laurie,female,white,0
2405,Hakim,male,black,0
2406,Jay,male,white,0
2407,Leroy,male,black,0
2408,Meredith,female,white,0
2409,Ebony,female,black,0
2410,Kristen,female,white,0
2411,Latonya,female,black,0
2412,Meredith,female,white,0
2413,Aisha,female,black,0
2414,Carrie,female,white,0
2415,Ebony,female,black,0
2416,Kristen,female,white,0
2417,Jamal,male,black,0
2418,Todd,male,white,0
2419,Anne,female,white,0
2420,Ebony,female,black,0
2421,Kenya,female,black,0
2422,Kristen,female,white,0
2423,Allison,female,white,0
2424,Anne,female,white,0
2425,Tamika,female,black,0
2426,Tanisha,female,black,0
2427,Allison,female,white,0
2428,Keisha,female,black,0
2429,Meredith,female,white,0
2430,Tanisha,female,black,0
2431,Aisha,female,black,0
2432,Anne,female,white,0
2433,Anne,female,white,0
2434,Brad,male,white,0
2435,Brendan,male,white,0
2436,Brett,male,white,0
2437,Brett,male,white,0
2438,Brett,male,white,0
2439,Ebony,female,black,0
2440,Ebony,female,black,0
2441,Geoffrey,male,white,0
2442,Greg,male,white,0
2443,Hakim,male,black,0
2444,Hakim,male,black,0
2445,Jay,male,white,0
2446,Jermaine,male,black,0
2447,Jill,female,white,0
2448,Kareem,male,black,0
2449,Keisha,female,black,0
2450,Kenya,female,black,0
2451,Kristen,female,white,0
2452,Lakisha,female,black,0
2453,Latonya,female,black,0
2454,Latonya,female,black,0
2455,Leroy,male,black,0
2456,Leroy,male,black,0
2457,Matthew,male,white,0
2458,Neil,male,white,0
2459,Sarah,female,white,0
2460,Todd,male,white,0
2461,Tremayne,male,black,0
2462,Tyrone,male,black,0
2463,Ebony,female,black,0
2464,Latonya,female,black,0
2465,Meredith,female,white,0
2466,Sarah,female,white,0
2467,Ebony,female,black,0
2468,Kristen,female,white,1
2469,Meredith,female,white,1
2470,Tanisha,female,black,1
2471,Emily,female,white,0
2472,Keisha,female,black,0
2473,Lakisha,female,black,0
2474,Meredith,female,white,0
2475,Aisha,female,black,0
2476,Anne,female,white,1
2477,Carrie,female,white,1
2478,Latoya,female,black,0
2479,Jill,female,white,0
2480,Lakisha,female,black,0
2481,Sarah,female,white,0
2482,Tamika,female,black,0
2483,Allison,female,white,0
2484,Emily,female,white,0
2485,Kenya,female,black,0
2486,Latoya,female,black,0
2487,Allison,female,white,0
2488,Anne,female,white,0
2489,Lakisha,female,black,0
2490,Tamika,female,black,0
2491,Kristen,female,white,1
2492,Latonya,female,black,1
2493,Neil,male,white,0
2494,Tyrone,male,black,0
2495,Aisha,female,black,0
2496,Anne,female,white,0
2497,Latoya,female,black,0
2498,Laurie,female,white,0
2499,Brendan,male,white,0
2500,Brett,male,white,0
2501,Leroy,male,black,0
2502,Tremayne,male,black,0
2503,Anne,female,white,0
2504,Emily,female,white,0
2505,Keisha,female,black,0
2506,Latoya,female,black,0
2507,Kristen,female,white,0
2508,Latoya,female,black,0
2509,Sarah,female,white,0
2510,Tamika,female,black,0
2511,Aisha,female,black,0
2512,Aisha,female,black,0
2513,Allison,female,white,0
2514,Allison,female,white,0
2515,Brendan,male,white,0
2516,Brett,male,white,1
2517,Brett,male,white,0
2518,Brett,male,white,0
2519,Emily,female,white,0
2520,Jay,male,white,1
2521,Jill,female,white,0
2522,Jill,female,white,0
2523,Kareem,male,black,0
2524,Keisha,female,black,0
2525,Lakisha,female,black,0
2526,Latonya,female,black,0
2527,Latonya,female,black,0
2528,Latonya,female,black,0
2529,Matthew,male,white,0
2530,Neil,male,white,0
2531,Tamika,female,black,1
2532,Tamika,female,black,0
2533,Tremayne,male,black,0
2534,Tyrone,male,black,0
2535,Emily,female,white,0
2536,Latonya,female,black,0
2537,Sarah,female,white,0
2538,Tanisha,female,black,0
2539,Aisha,female,black,0
2540,Allison,female,white,1
2541,Emily,female,white,1
2542,Lakisha,female,black,1
2543,Jill,female,white,0
2544,Kristen,female,white,0
2545,Latonya,female,black,0
2546,Tamika,female,black,0
2547,Allison,female,white,0
2548,Keisha,female,black,0
2549,Kristen,female,white,0
2550,Tanisha,female,black,1
2551,Emily,female,white,0
2552,Lakisha,female,black,0
2553,Matthew,male,white,0
2554,Tanisha,female,black,0
2555,Anne,female,white,0
2556,Latoya,female,black,0
2557,Laurie,female,white,1
2558,Tamika,female,black,0
2559,Brendan,male,white,0
2560,Jamal,male,black,0
2561,Ebony,female,black,0
2562,Emily,female,white,0
2563,Latonya,female,black,1
2564,Meredith,female,white,0
2565,Ebony,female,black,0
2566,Emily,female,white,0
2567,Keisha,female,black,0
2568,Laurie,female,white,0
2569,Anne,female,white,0
2570,Brad,male,white,0
2571,Brett,male,white,0
2572,Ebony,female,black,0
2573,Emily,female,white,0
2574,Emily,female,white,0
2575,Jamal,male,black,0
2576,Jay,male,white,0
2577,Jermaine,male,black,0
2578,Jill,female,white,0
2579,Kareem,male,black,0
2580,Kareem,male,black,0
2581,Kareem,male,black,0
2582,Keisha,female,black,0
2583,Kristen,female,white,0
2584,Lakisha,female,black,0
2585,Leroy,male,black,0
2586,Leroy,male,black,0
2587,Matthew,male,white,0
2588,Matthew,male,white,0
2589,Neil,male,white,0
2590,Sarah,female,white,0
2591,Sarah,female,white,0
2592,Tamika,female,black,0
2593,Tanisha,female,black,0
2594,Tanisha,female,black,0
2595,Tanisha,female,black,0
2596,Todd,male,white,0
2597,Todd,male,white,0
2598,Todd,male,white,0
2599,Tremayne,male,black,0
2600,Tremayne,male,black,0
2601,Emily,female,white,0
2602,Jill,female,white,0
2603,Lakisha,female,black,0
2604,Tanisha,female,black,0
2605,Jill,female,white,0
2606,Kenya,female,black,0
2607,Kristen,female,white,0
2608,Latoya,female,black,0
2609,Carrie,female,white,0
2610,Emily,female,white,0
2611,Latonya,female,black,0
2612,Latoya,female,black,0
2613,Anne,female,white,1
2614,Keisha,female,black,1
2615,Kenya,female,black,1
2616,Meredith,female,white,1
2617,Anne,female,white,0
2618,Kristen,female,white,0
2619,Lakisha,female,black,0
2620,Tanisha,female,black,0
2621,Anne,female,white,1
2622,Ebony,female,black,1
2623,Latonya,female,black,0
2624,Sarah,female,white,0
2625,Allison,female,white,0
2626,Anne,female,white,0
2627,Ebony,female,black,1
2628,Tanisha,female,black,1
2629,Geoffrey,male,white,0
2630,Rasheed,male,black,0
2631,Allison,female,white,0
2632,Emily,female,white,0
2633,Kenya,female,black,0
2634,Latoya,female,black,0
2635,Anne,female,white,0
2636,Carrie,female,white,0
2637,Kenya,female,black,0
2638,Latoya,female,black,0
2639,Emily,female,white,0
2640,Keisha,female,black,0
2641,Kenya,female,black,0
2642,Sarah,female,white,0
2643,Aisha,female,black,0
2644,Greg,male,white,0
2645,Jay,male,white,0
2646,Jermaine,male,black,0
2647,Jermaine,male,black,0
2648,Kareem,male,black,0
2649,Kareem,male,black,0
2650,Kristen,female,white,0
2651,Kristen,female,white,0
2652,Latonya,female,black,0
2653,Latoya,female,black,0
2654,Matthew,male,white,0
2655,Meredith,female,white,0
2656,Meredith,female,white,0
2657,Todd,male,white,0
2658,Tremayne,male,black,0
2659,Ebony,female,black,0
2660,Jill,female,white,0
2661,Kenya,female,black,0
2662,Laurie,female,white,0
2663,Anne,female,white,0
2664,Lakisha,female,black,0
2665,Latonya,female,black,1
2666,Sarah,female,white,0
2667,Ebony,female,black,0
2668,Jill,female,white,0
2669,Latonya,female,black,0
2670,Laurie,female,white,1
2671,Anne,female,white,0
2672,Lakisha,female,black,0
2673,Sarah,female,white,0
2674,Tanisha,female,black,0
2675,Allison,female,white,0
2676,Kenya,female,black,0
2677,Kristen,female,white,0
2678,Lakisha,female,black,0
2679,Anne,female,white,0
2680,Ebony,female,black,0
2681,Kenya,female,black,0
2682,Kristen,female,white,1
2683,Aisha,female,black,0
2684,Anne,female,white,0
2685,Latonya,female,black,0
2686,Laurie,female,white,0
2687,Carrie,female,white,0
2688,Jill,female,white,0
2689,Keisha,female,black,0
2690,Tamika,female,black,0
2691,Aisha,female,black,0
2692,Allison,female,white,0
2693,Carrie,female,white,1
2694,Tamika,female,black,1
2695,Anne,female,white,1
2696,Jamal,male,black,1
2697,Jay,male,white,1
2698,Tyrone,male,black,1
2699,Brendan,male,white,0
2700,Jamal,male,black,0
2701,Anne,female,white,0
2702,Ebony,female,black,0
2703,Kristen,female,white,0
2704,Tanisha,female,black,0
2705,Lakisha,female,black,0
2706,Latonya,female,black,0
2707,Laurie,female,white,0
2708,Meredith,female,white,0
2709,Aisha,female,black,0
2710,Allison,female,white,0
2711,Allison,female,white,0
2712,Brett,male,white,0
2713,Carrie,female,white,0
2714,Darnell,male,black,0
2715,Ebony,female,black,0
2716,Ebony,female,black,0
2717,Ebony,female,black,0
2718,Greg,male,white,0
2719,Jay,male,white,0
2720,Jill,female,white,0
2721,Kareem,male,black,0
2722,Keisha,female,black,0
2723,Kristen,female,white,0
2724,Lakisha,female,black,0
2725,Latonya,female,black,0
2726,Latonya,female,black,0
2727,Laurie,female,white,0
2728,Meredith,female,white,0
2729,Sarah,female,white,0
2730,Tamika,female,black,0
2731,Todd,male,white,0
2732,Tremayne,male,black,0
2733,Laurie,female,white,1
2734,Meredith,female,white,0
2735,Tamika,female,black,0
2736,Tanisha,female,black,0
2737,Anne,female,white,0
2738,Jill,female,white,1
2739,Latonya,female,black,1
2740,Tanisha,female,black,0
2741,Carrie,female,white,0
2742,Kristen,female,white,0
2743,Lakisha,female,black,0
2744,Tanisha,female,black,0
2745,Anne,female,white,1
2746,Ebony,female,black,0
2747,Kenya,female,black,1
2748,Sarah,female,white,0
2749,Anne,female,white,1
2750,Ebony,female,black,0
2751,Latonya,female,black,1
2752,Sarah,female,white,0
2753,Allison,female,white,0
2754,Keisha,female,black,0
2755,Laurie,female,white,0
2756,Tamika,female,black,0
2757,Meredith,female,white,0
2758,Tamika,female,black,0
2759,Allison,female,white,0
2760,Brett,male,white,0
2761,Lakisha,female,black,1
2762,Tyrone,male,black,0
2763,Anne,female,white,0
2764,Latoya,female,black,0
2765,Meredith,female,white,0
2766,Tamika,female,black,0
2767,Carrie,female,white,0
2768,Ebony,female,black,0
2769,Jay,male,white,0
2770,Latoya,female,black,0
2771,Sarah,female,white,0
2772,Tamika,female,black,0
2773,Aisha,female,black,0
2774,Anne,female,white,0
2775,Jill,female,white,0
2776,Tanisha,female,black,0
2777,Kristen,female,white,0
2778,Sarah,female,white,0
2779,Tamika,female,black,0
2780,Tanisha,female,black,0
2781,Anne,female,white,0
2782,Tanisha,female,black,0
2783,Kristen,female,white,0
2784,Tremayne,male,black,0
2785,Brett,male,white,0
2786,Ebony,female,black,0
2787,Emily,female,white,0
2788,Geoffrey,male,white,0
2789,Jamal,male,black,0
2790,Jill,female,white,0
2791,Lakisha,female,black,0
2792,Tyrone,male,black,0
2793,Allison,female,white,0
2794,Lakisha,female,black,0
2795,Latoya,female,black,0
2796,Meredith,female,white,0
2797,Allison,female,white,0
2798,Brad,male,white,0
2799,Darnell,male,black,0
2800,Kenya,female,black,0
2801,Latonya,female,black,0
2802,Meredith,female,white,0
2803,Laurie,female,white,0
2804,Tamika,female,black,0
2805,Brad,male,white,0
2806,Latonya,female,black,0
2807,Laurie,female,white,0
2808,Tanisha,female,black,0
2809,Aisha,female,black,0
2810,Jill,female,white,0
2811,Latonya,female,black,0
2812,Laurie,female,white,0
2813,Anne,female,white,0
2814,Jill,female,white,0
2815,Kenya,female,black,0
2816,Lakisha,female,black,0
2817,Jay,male,white,0
2818,Jill,female,white,0
2819,Kareem,male,black,0
2820,Latoya,female,black,0
2821,Leroy,male,black,0
2822,Sarah,female,white,0
2823,Aisha,female,black,0
2824,Laurie,female,white,0
2825,Sarah,female,white,0
2826,Tamika,female,black,0
2827,Jill,female,white,0
2828,Keisha,female,black,0
2829,Kenya,female,black,0
2830,Kristen,female,white,0
2831,Anne,female,white,0
2832,Anne,female,white,0
2833,Darnell,male,black,0
2834,Emily,female,white,0
2835,Keisha,female,black,0
2836,Tanisha,female,black,0
2837,Emily,female,white,0
2838,Kenya,female,black,0
2839,Kristen,female,white,0
2840,Latonya,female,black,0
2841,Kristen,female,white,0
2842,Latoya,female,black,0
2843,Tamika,female,black,0
2844,Todd,male,white,0
2845,Jill,female,white,1
2846,Kristen,female,white,1
2847,Latoya,female,black,1
2848,Tamika,female,black,0
2849,Kristen,female,white,1
2850,Tamika,female,black,0
2851,Aisha,female,black,0
2852,Ebony,female,black,0
2853,Emily,female,white,0
2854,Jill,female,white,0
2855,Latoya,female,black,0
2856,Laurie,female,white,0
2857,Darnell,male,black,0
2858,Jay,male,white,0
2859,Lakisha,female,black,0
2860,Latoya,female,black,0
2861,Matthew,male,white,0
2862,Meredith,female,white,0
2863,Sarah,female,white,0
2864,Tamika,female,black,0
2865,Allison,female,white,0
2866,Ebony,female,black,0
2867,Jill,female,white,0
2868,Keisha,female,black,0
2869,Jamal,male,black,0
2870,Meredith,female,white,0
2871,Sarah,female,white,0
2872,Tanisha,female,black,0
2873,Carrie,female,white,0
2874,Latoya,female,black,0
2875,Allison,female,white,0
2876,Hakim,male,black,0
2877,Jill,female,white,0
2878,Keisha,female,black,0
2879,Kristen,female,white,0
2880,Tanisha,female,black,0
2881,Anne,female,white,0
2882,Keisha,female,black,0
2883,Kenya,female,black,1
2884,Kristen,female,white,1
2885,Latonya,female,black,0
2886,Sarah,female,white,0
2887,Aisha,female,black,0
2888,Emily,female,white,0
2889,Jay,male,white,0
2890,Kristen,female,white,0
2891,Latoya,female,black,0
2892,Tanisha,female,black,0
2893,Anne,female,white,0
2894,Carrie,female,white,1
2895,Darnell,male,black,0
2896,Latoya,female,black,1
2897,Laurie,female,white,1
2898,Tanisha,female,black,0
2899,Anne,female,white,0
2900,Darnell,male,black,0
2901,Jay,male,white,0
2902,Tanisha,female,black,0
2903,Carrie,female,white,0
2904,Emily,female,white,1
2905,Sarah,female,white,0
2906,Tamika,female,black,1
2907,Tanisha,female,black,0
2908,Tremayne,male,black,0
2909,Anne,female,white,0
2910,Jill,female,white,0
2911,Kenya,female,black,0
2912,Lakisha,female,black,0
2913,Matthew,male,white,0
2914,Tamika,female,black,0
2915,Matthew,male,white,0
2916,Tanisha,female,black,0
2917,Anne,female,white,0
2918,Latoya,female,black,0
2919,Meredith,female,white,0
2920,Tamika,female,black,0
2921,Aisha,female,black,0
2922,Emily,female,white,0
2923,Greg,male,white,0
2924,Hakim,male,black,0
2925,Jill,female,white,0
2926,Keisha,female,black,0
2927,Kenya,female,black,0
2928,Laurie,female,white,0
2929,Sarah,female,white,0
2930,Tamika,female,black,0
2931,Carrie,female,white,0
2932,Ebony,female,black,0
2933,Jamal,male,black,0
2934,Jill,female,white,0
2935,Kenya,female,black,0
2936,Latoya,female,black,0
2937,Meredith,female,white,0
2938,Todd,male,white,0
2939,Aisha,female,black,0
2940,Allison,female,white,0
2941,Brad,male,white,0
2942,Geoffrey,male,white,0
2943,Hakim,male,black,0
2944,Latoya,female,black,0
2945,Sarah,female,white,0
2946,Tanisha,female,black,0
2947,Allison,female,white,0
2948,Allison,female,white,0
2949,Anne,female,white,0
2950,Brad,male,white,1
2951,Brendan,male,white,1
2952,Brendan,male,white,0
2953,Brett,male,white,0
2954,Brett,male,white,0
2955,Darnell,male,black,0
2956,Ebony,female,black,0
2957,Emily,female,white,0
2958,Greg,male,white,0
2959,Hakim,male,black,0
2960,Jill,female,white,0
2961,Kristen,female,white,0
2962,Latonya,female,black,0
2963,Latonya,female,black,0
2964,Latonya,female,black,0
2965,Latoya,female,black,0
2966,Laurie,female,white,0
2967,Meredith,female,white,0
2968,Neil,male,white,0
2969,Rasheed,male,black,0
2970,Rasheed,male,black,0
2971,Sarah,female,white,0
2972,Tamika,female,black,1
2973,Tamika,female,black,0
2974,Tamika,female,black,0
2975,Tamika,female,black,0
2976,Tamika,female,black,0
2977,Tamika,female,black,0
2978,Todd,male,white,0
2979,Todd,male,white,0
2980,Tremayne,male,black,0
2981,Tyrone,male,black,0
2982,Tyrone,male,black,0
2983,Ebony,female,black,0
2984,Kristen,female,white,0
2985,Latoya,female,black,0
2986,Sarah,female,white,0
2987,Anne,female,white,0
2988,Emily,female,white,0
2989,Kenya,female,black,0
2990,Latoya,female,black,0
2991,Allison,female,white,0
2992,Ebony,female,black,0
2993,Keisha,female,black,0
2994,Kristen,female,white,0
2995,Brad,male,white,0
2996,Brendan,male,white,0
2997,Brett,male,white,0
2998,Carrie,female,white,0
2999,Darnell,male,black,0
3000,Ebony,female,black,0
3001,Greg,male,white,0
3002,Greg,male,white,0
3003,Jamal,male,black,0
3004,Kareem,male,black,0
3005,Keisha,female,black,0
3006,Lakisha,female,black,0
3007,Latoya,female,black,0
3008,Latoya,female,black,0
3009,Latoya,female,black,1
3010,Laurie,female,white,0
3011,Neil,male,white,0
3012,Neil,male,white,0
3013,Neil,male,white,0
3014,Rasheed,male,black,0
3015,Sarah,female,white,0
3016,Sarah,female,white,0
3017,Tanisha,female,black,0
3018,Tremayne,male,black,0
3019,Carrie,female,white,0
3020,Emily,female,white,1
3021,Latonya,female,black,1
3022,Tanisha,female,black,0
3023,Allison,female,white,0
3024,Kenya,female,black,0
3025,Kristen,female,white,0
3026,Latonya,female,black,0
3027,Allison,female,white,0
3028,Carrie,female,white,0
3029,Keisha,female,black,0
3030,Tanisha,female,black,0
3031,Anne,female,white,0
3032,Carrie,female,white,0
3033,Lakisha,female,black,0
3034,Tanisha,female,black,0
3035,Anne,female,white,0
3036,Ebony,female,black,0
3037,Kenya,female,black,0
3038,Meredith,female,white,0
3039,Emily,female,white,0
3040,Geoffrey,male,white,0
3041,Rasheed,male,black,0
3042,Tremayne,male,black,0
3043,Ebony,female,black,1
3044,Jill,female,white,0
3045,Kristen,female,white,0
3046,Latonya,female,black,0
3047,Anne,female,white,0
3048,Keisha,female,black,0
3049,Sarah,female,white,0
3050,Tanisha,female,black,0
3051,Aisha,female,black,0
3052,Brad,male,white,0
3053,Brett,male,white,0
3054,Carrie,female,white,0
3055,Carrie,female,white,0
3056,Ebony,female,black,0
3057,Geoffrey,male,white,0
3058,Kareem,male,black,0
3059,Kareem,male,black,0
3060,Keisha,female,black,0
3061,Neil,male,white,0
3062,Tremayne,male,black,0
3063,Jill,female,white,0
3064,Kenya,female,black,0
3065,Latonya,female,black,0
3066,Laurie,female,white,0
3067,Carrie,female,white,0
3068,Jill,female,white,0
3069,Keisha,female,black,0
3070,Kenya,female,black,0
3071,Allison,female,white,0
3072,Emily,female,white,0
3073,Latoya,female,black,0
3074,Tanisha,female,black,0
3075,Anne,female,white,0
3076,Carrie,female,white,0
3077,Lakisha,female,black,0
3078,Latonya,female,black,0
3079,Allison,female,white,0
3080,Ebony,female,black,0
3081,Meredith,female,white,0
3082,Tamika,female,black,0
3083,Jill,female,white,0
3084,Kristen,female,white,0
3085,Latoya,female,black,0
3086,Tamika,female,black,0
3087,Aisha,female,black,0
3088,Lakisha,female,black,0
3089,Laurie,female,white,0
3090,Meredith,female,white,0
3091,Emily,female,white,0
3092,Lakisha,female,black,0
